팀,이름,생일,일자,상대,결과,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
LG,오지환,1990-03-12,05-23,SK,W 2:1,2,SS,1,2,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0.225,0.31,0.354,0.664,25,1.6,0.15,0.017
LG,오지환,1990-03-12,05-24,@롯데,L 5:8,9,SS,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.221,0.309,0.348,0.657,18,0.77,-0.77,-0.057
LG,오지환,1990-03-12,05-25,@롯데,W 6:5,2,SS,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.217,0.308,0.342,0.65,12,0.67,-0.67,-0.047
LG,오지환,1990-03-12,05-26,@롯데,W 11:2,6,SS,1,4,2,2,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0.223,0.315,0.35100000000000003,0.6659999999999999,22,0.65,0.24,-0.033
LG,오지환,1990-03-12,05-28,@키움,L 0:5,2,SS,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.221,0.315,0.34700000000000003,0.662,12,0.92,-0.16,-0.017
LG,오지환,1990-03-12,05-29,@키움,W 4:2,6,SS,1,4,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0.222,0.314,0.35100000000000003,0.664,16,0.9,-0.73,-0.015
LG,오지환,1990-03-12,05-30,@키움,W 6:3,6,SS,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.221,0.311,0.34700000000000003,0.6579999999999999,24,1.25,-1.49,-0.119
LG,오지환,1990-03-12,05-31,NC,W 3:2,6,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.218,0.307,0.342,0.649,13,0.64,-0.56,-0.049
LG,오지환,1990-03-12,06-01,NC,W 5:1,9,SS,1,4,2,2,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0.223,0.31,0.345,0.655,13,0.31,0.06,0.019
LG,오지환,1990-03-12,06-02,NC,L 1:4,9,SS,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.221,0.311,0.341,0.652,10,0.59,-0.24,-0.023
LG,오지환,1990-03-12,06-04,KT,W 8:4,9,SS,1,4,1,1,0,0,1,4,4,0,0,0,0,0,1,0,0,0,0.222,0.31,0.354,0.6629999999999999,17,0.87,1.83,0.139
LG,오지환,1990-03-12,06-05,KT,W 9:2,9,SS,1,4,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.222,0.309,0.35600000000000004,0.665,13,0.85,-0.36,0.039
LG,오지환,1990-03-12,06-06,KT,W 8:7,9,SS,1,3,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0.224,0.312,0.35600000000000004,0.6679999999999999,12,1.8,1.11,0.131
LG,오지환,1990-03-12,06-07,@한화,L 2:3,9,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.22,0.307,0.35,0.657,17,3.08,-1.82,-0.301
LG,오지환,1990-03-12,06-08,@한화,W 3:2,7,SS,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.22,0.306,0.348,0.654,18,1.67,-0.38,-0.049
LG,오지환,1990-03-12,06-09,@한화,W 3:1,7,SS,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.304,0.345,0.648,3,1.28,-0.6,-0.064
LG,오지환,1990-03-12,06-11,롯데,D 1:1,7,SS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21600000000000005,0.301,0.342,0.643,7,2.05,-0.43,-0.109
LG,오지환,1990-03-12,06-12,롯데,W 4:3,7,SS,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.212,0.295,0.335,0.63,27,1.45,-0.9,0.268
LG,오지환,1990-03-12,06-13,롯데,W 4:3,7,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.29100000000000004,0.329,0.62,14,1.53,-1.03,-0.151
LG,오지환,1990-03-12,06-14,@두산,L 4:7,7,SS,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.207,0.292,0.326,0.618,15,1.36,-0.69,-0.07200000000000001
LG,오지환,1990-03-12,06-15,@두산,W 4:3,9,SS,1,3,1,3,3,0,0,6,1,1,0,1,0,0,0,0,0,0,0.21600000000000005,0.302,0.34700000000000003,0.649,25,0.81,1.48,0.124
LG,오지환,1990-03-12,06-16,@두산,L 3:5,9,SS,1,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.221,0.305,0.353,0.6579999999999999,17,0.94,0.21,0.004
LG,오지환,1990-03-12,06-18,@삼성,L 5:12,9,SS,1,4,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.225,0.307,0.35600000000000004,0.6629999999999999,16,0.75,0.89,0.119
LG,오지환,1990-03-12,06-19,@삼성,W 9:6,9,SS,1,4,3,2,1,0,0,3,0,1,0,1,0,0,2,0,0,0,0.23,0.313,0.362,0.674,22,0.66,0.67,0.124
LG,오지환,1990-03-12,06-20,@삼성,W 11:3,7,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.308,0.35600000000000004,0.665,15,0.56,-1.13,-0.033
LG,오지환,1990-03-12,06-21,KIA,W 9:8,7,SS,1,3,1,2,0,0,1,5,3,1,0,2,0,0,1,0,0,0,0.231,0.316,0.371,0.688,28,1.96,3.7,0.518
LG,오지환,1990-03-12,06-22,KIA,L 2:3,7,SS,1,3,0,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0.236,0.322,0.378,0.701,19,1.62,1.07,0.131
LG,오지환,1990-03-12,06-23,KIA,L 0:7,6,SS,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.237,0.322,0.378,0.7,10,0.63,0.68,0.047
LG,오지환,1990-03-12,06-25,SK,L 3:8,7,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.237,0.321,0.376,0.6970000000000001,14,1.42,-1.15,-0.098
LG,오지환,1990-03-12,06-26,SK,L 4:7,7,SS,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.235,0.317,0.3720000000000001,0.6890000000000001,18,1.02,-0.47,-0.01
LG,오지환,1990-03-12,06-27,SK,W 6:4,7,SS,1,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.235,0.316,0.37,0.687,12,1.27,-0.72,-0.083
LG,오지환,1990-03-12,06-28,@NC,W 6:2,6,SS,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.232,0.316,0.366,0.682,17,0.97,-0.21,-0.032
LG,오지환,1990-03-12,06-30,@NC,L 1:9,7,SS,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.234,0.319,0.3670000000000001,0.6859999999999999,12,0.51,0.37,0.05
LG,오지환,1990-03-12,07-02,한화,W 9:2,7,SS,1,4,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.238,0.321,0.3720000000000001,0.6940000000000001,17,0.55,1.24,0.11
LG,오지환,1990-03-12,07-03,한화,W 6:1,7,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.235,0.317,0.3670000000000001,0.685,18,0.46,-2.41,-0.051
LG,오지환,1990-03-12,07-04,한화,W 4:3,7,SS,1,3,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0.236,0.319,0.3670000000000001,0.6859999999999999,19,1.29,0.49,0.098
LG,오지환,1990-03-12,07-05,@KIA,L 1:6,6,SS,1,4,0,3,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0.243,0.324,0.379,0.703,20,0.71,0.8,0.006
LG,오지환,1990-03-12,07-06,@KIA,L 0:7,6,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.24,0.322,0.375,0.6970000000000001,14,0.44,-0.56,-0.034
LG,오지환,1990-03-12,07-07,@KIA,W 10:9,7,SS,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.239,0.324,0.373,0.696,24,1.25,-0.2,0.097
LG,오지환,1990-03-12,07-09,두산,L 4:11,8,SS,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.239,0.324,0.3720000000000001,0.696,12,0.27,-0.38,0.0
LG,오지환,1990-03-12,07-11,두산,L 4:8,7,SS,1,4,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0.24,0.32299999999999995,0.377,0.7,24,1.08,-0.07,-0.043
LG,오지환,1990-03-12,07-12,삼성,L 3:6,7,SS,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.241,0.325,0.377,0.7020000000000001,21,0.81,0.42,0.052000000000000005
LG,오지환,1990-03-12,07-13,삼성,W 5:3,2,SS,1,2,2,2,1,0,0,3,1,1,0,1,0,0,0,0,1,0,0.245,0.331,0.384,0.7140000000000001,15,1.01,1.66,0.188
LG,오지환,1990-03-12,07-14,삼성,W 2:0,9,SS,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.247,0.331,0.384,0.715,14,0.85,0.21,0.017
LG,오지환,1990-03-12,07-16,@SK,L 4:10,2,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.327,0.38,0.7070000000000001,22,1.27,-1.16,-0.129
LG,오지환,1990-03-12,07-17,@SK,L 2:8,7,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.242,0.324,0.376,0.7,14,0.87,-0.82,-0.068
LG,오지환,1990-03-12,07-18,@SK,W 12:5,2,SS,1,6,2,2,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0.243,0.324,0.375,0.7,24,0.56,1.65,0.112
LG,오지환,1990-03-12,07-27,@KT,W 5:2,2,SS,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.243,0.324,0.374,0.698,21,0.61,-0.52,-0.042
LG,오지환,1990-03-12,07-28,@KT,W 10:1,2,SS,1,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.243,0.325,0.375,0.7,21,0.67,0.36,-0.027000000000000003
LG,오지환,1990-03-12,07-30,키움,L 2:4,7,SS,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.243,0.329,0.374,0.703,18,1.55,0.93,0.15
LG,오지환,1990-03-12,07-31,키움,L 0:8,2,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.326,0.37,0.696,16,0.84,-1.1,-0.083
LG,오지환,1990-03-12,08-01,키움,W 11:5,2,SS,1,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.237,0.324,0.366,0.69,23,1.27,-1.59,-0.163
LG,오지환,1990-03-12,08-03,삼성,W 13:10,2,SS,1,3,2,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0.235,0.325,0.363,0.688,24,1.52,0.19,0.064
LG,오지환,1990-03-12,08-04,삼성,L 1:2,2,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.235,0.324,0.361,0.6859999999999999,16,0.89,-0.14,-0.049
LG,오지환,1990-03-12,08-06,@KIA,W 17:4,2,SS,1,3,2,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0.233,0.324,0.358,0.6829999999999999,21,0.71,-0.41,-0.006999999999999999
LG,오지환,1990-03-12,08-07,@KIA,L 5:10,7,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.231,0.322,0.355,0.677,13,0.64,-0.78,-0.048
LG,오지환,1990-03-12,08-08,@NC,L 2:13,2,SS,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.234,0.324,0.365,0.6890000000000001,17,0.73,1.8,0.05
LG,오지환,1990-03-12,08-09,@NC,W 5:2,2,SS,1,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0.232,0.32299999999999995,0.362,0.685,17,1.2,0.69,0.198
LG,오지환,1990-03-12,08-11,SK,W 4:3,9,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.232,0.325,0.362,0.687,6,0.31,0.28,0.011
LG,오지환,1990-03-12,08-13,키움,W 8:7,2,SS,1,5,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0.235,0.326,0.363,0.688,21,1.35,-0.36,-0.029
LG,오지환,1990-03-12,08-14,키움,L 0:14,2,SS,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.236,0.326,0.366,0.6920000000000001,9,0.49,0.18,0.033
LG,오지환,1990-03-12,08-16,@두산,L 4:7,2,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.236,0.326,0.365,0.691,18,0.92,-0.35,-0.03
LG,오지환,1990-03-12,08-17,@삼성,L 2:7,2,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.236,0.325,0.364,0.6890000000000001,13,1.03,-0.14,-0.014
LG,오지환,1990-03-12,08-18,@삼성,W 8:1,2,SS,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.236,0.324,0.362,0.685,17,0.42,-1.17,-0.016
LG,오지환,1990-03-12,08-20,KIA,W 15:3,2,SS,1,5,2,3,1,0,0,4,3,2,0,0,0,0,1,0,0,0,0.241,0.327,0.3670000000000001,0.6940000000000001,20,0.54,3.38,0.145
LG,오지환,1990-03-12,08-21,KIA,W 6:4,2,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.241,0.326,0.366,0.6920000000000001,15,0.82,-0.5,-0.044
LG,오지환,1990-03-12,08-22,NC,L 2:5,2,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.238,0.32299999999999995,0.362,0.685,16,1.38,-1.53,-0.152
LG,오지환,1990-03-12,08-23,NC,W 8:2,2,SS,1,4,1,2,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0.241,0.326,0.364,0.69,16,0.46,1.16,-0.002
LG,오지환,1990-03-12,08-24,KT,W 12:8,2,SS,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.238,0.32299999999999995,0.359,0.682,33,0.26,-1.12,-0.033
LG,오지환,1990-03-12,08-25,KT,L 3:7,2,SS,1,5,2,3,0,0,1,6,2,0,0,0,0,0,1,0,0,0,0.242,0.326,0.369,0.695,14,0.77,2.12,0.114
LG,오지환,1990-03-12,08-27,@롯데,W 2:1,2,SS,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.239,0.322,0.365,0.687,19,1.42,-1.58,-0.129
LG,오지환,1990-03-12,08-28,@롯데,L 3:4,9,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.237,0.32,0.362,0.6809999999999999,17,1.2,-0.8,-0.13
LG,오지환,1990-03-12,08-30,한화,L 0:1,2,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.235,0.317,0.358,0.675,22,1.49,-0.86,-0.145
LG,오지환,1990-03-12,08-31,@SK,W 6:4,2,SS,1,5,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.237,0.318,0.359,0.6759999999999999,14,0.97,0.07,0.036000000000000004
LG,오지환,1990-03-12,09-01,@SK,L 6:9,2,SS,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.237,0.319,0.358,0.6759999999999999,14,0.93,0.07,-0.016
LG,오지환,1990-03-12,09-03,@KT,W 5:0,2,SS,1,2,1,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0.238,0.32299999999999995,0.358,0.682,21,0.43,1.07,0.052000000000000005
LG,오지환,1990-03-12,09-06,롯데,W 5:2,2,SS,1,4,1,2,1,0,0,3,1,1,0,0,0,0,1,0,0,0,0.24,0.325,0.362,0.687,15,0.64,1.34,0.136
LG,오지환,1990-03-12,09-08,두산,W 2:1,2,SS,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.239,0.324,0.359,0.684,18,0.82,-0.27,-0.028
LG,오지환,1990-03-12,09-10,@한화,W 5:2,2,SS,1,3,1,2,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0.242,0.329,0.361,0.69,20,0.74,1.18,0.113
LG,오지환,1990-03-12,09-11,@한화,L 5:9,2,SS,1,4,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.244,0.33,0.365,0.695,17,0.57,0.6,-0.015
LG,오지환,1990-03-12,09-12,@키움,L 2:3,2,SS,1,3,1,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0.245,0.331,0.3670000000000001,0.698,11,1.71,1.31,0.111
LG,오지환,1990-03-12,09-13,@키움,W 4:1,2,SS,1,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0.243,0.331,0.364,0.695,13,0.79,-0.25,-0.04
LG,오지환,1990-03-12,09-14,KIA,W 7:2,2,SS,1,3,0,3,1,0,0,4,3,2,1,1,0,0,0,0,0,0,0.248,0.336,0.371,0.7070000000000001,13,0.43,2.75,0.099
LG,오지환,1990-03-12,09-15,두산,W 10:4,2,SS,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.248,0.335,0.37,0.705,17,0.97,0.17,0.032
LG,오지환,1990-03-12,09-19,@NC,L 3:5,2,SS,1,3,1,1,0,0,1,4,2,0,0,0,1,0,2,0,1,0,0.248,0.336,0.376,0.7120000000000001,21,1.49,1.07,0.127
LG,오지환,1990-03-12,09-22,@두산,W 6:3,2,SS,1,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.252,0.339,0.378,0.7170000000000001,7,1.02,1.17,0.095
LG,오지환,1990-03-12,10-09,키움,W 4:2,9,PH,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.5,0.0,0.5,12,1.37,0.21,0.055
LG,오지환,1990-03-12,10-10,키움,L 5:10,2,SS,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.25,0.28600000000000003,0.25,0.536,14,1.29,-0.63,-0.056
LG,유강남,1992-07-15,03-23,@KIA,W 2:0,8,C,1,3,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,1.3330000000000002,11,1.25,1.0,0.145
LG,유강남,1992-07-15,03-24,@KIA,W 9:3,8,C,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.28600000000000003,0.375,0.28600000000000003,0.6609999999999999,28,0.16,-0.18,-0.006
LG,유강남,1992-07-15,03-26,@SK,W 6:3,8,C,1,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.273,0.333,0.364,0.6970000000000001,10,0.87,-0.6,-0.034
LG,유강남,1992-07-15,03-27,@SK,L 1:2,8,C,1,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333,0.375,0.467,0.8420000000000001,14,1.67,-0.17,0.079
LG,유강남,1992-07-15,03-28,@SK,L 1:3,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.313,0.353,0.438,0.79,7,0.98,-0.12,-0.025
LG,유강남,1992-07-15,03-29,롯데,W 2:1,6,C,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.316,0.381,0.421,0.802,18,1.21,0.32,0.034
LG,유강남,1992-07-15,03-30,롯데,L 1:7,8,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28600000000000003,0.348,0.381,0.7290000000000001,8,0.35,-0.3,-0.018000000000000002
LG,유강남,1992-07-15,03-31,롯데,W 6:5,8,C,1,5,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.269,0.321,0.385,0.706,19,1.68,0.47,0.187
LG,유강남,1992-07-15,04-02,@한화,L 2:6,6,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.233,0.281,0.333,0.615,14,0.77,-2.32,-0.14300000000000002
LG,유강남,1992-07-15,04-03,@한화,W 7:0,6,C,1,4,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0.235,0.297,0.324,0.621,27,0.48,-0.43,-0.064
LG,유강남,1992-07-15,04-04,@한화,L 1:2,8,C,1,3,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.243,0.3,0.35100000000000003,0.6509999999999999,13,2.05,-0.01,-0.005
LG,유강남,1992-07-15,04-05,@KT,W 13:0,8,C,1,2,2,1,0,0,1,4,2,0,0,1,0,0,0,0,0,1,0.256,0.318,0.436,0.754,12,0.38,0.43,0.04
LG,유강남,1992-07-15,04-06,@KT,L 1:2,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.256,0.313,0.419,0.731,22,1.97,-0.75,-0.103
LG,유강남,1992-07-15,04-07,@KT,L 3:4,9,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.244,0.3,0.4,0.7,7,2.8,-1.77,-0.277
LG,유강남,1992-07-15,04-10,삼성,L 5:6,8,C,1,4,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.245,0.29600000000000004,0.449,0.745,16,1.25,0.6,0.017
LG,유강남,1992-07-15,04-11,삼성,W 5:2,8,C,1,4,2,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0.28300000000000003,0.328,0.547,0.875,9,1.32,1.95,0.315
LG,유강남,1992-07-15,04-12,두산,W 3:0,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.311,0.518,0.8290000000000001,8,0.41,-0.68,-0.03
LG,유강남,1992-07-15,04-13,두산,W 5:2,8,C,1,4,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.267,0.308,0.517,0.8240000000000001,10,1.03,-1.17,-0.116
LG,유강남,1992-07-15,04-14,두산,L 0:8,6,C,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.262,0.313,0.508,0.8220000000000001,8,0.54,0.02,0.019
LG,유강남,1992-07-15,04-16,@NC,W 7:2,5,C,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.25,0.306,0.484,0.79,12,1.44,-0.8,-0.008
LG,유강남,1992-07-15,04-17,@NC,W 4:2,5,C,1,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.25,0.321,0.471,0.7909999999999999,21,1.65,0.53,0.119
LG,유강남,1992-07-15,04-18,@NC,W 6:1,5,C,1,4,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.236,0.305,0.444,0.7490000000000001,23,1.11,-0.05,-0.023
LG,유강남,1992-07-15,04-19,키움,L 3:13,3,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.247,0.313,0.452,0.765,5,0.01,0.28,0.0
LG,유강남,1992-07-15,04-20,키움,L 3:7,6,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0.299,0.429,0.727,20,1.26,-1.07,-0.135
LG,유강남,1992-07-15,04-21,키움,W 5:3,6,C,1,2,1,2,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0.253,0.33,0.456,0.785,21,0.95,1.41,0.123
LG,유강남,1992-07-15,04-23,KIA,W 9:2,5,C,1,4,1,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0.265,0.337,0.458,0.795,18,1.27,1.19,0.13699999999999998
LG,유강남,1992-07-15,04-24,KIA,W 10:3,5,C,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.264,0.333,0.448,0.782,18,0.38,0.18,0.018000000000000002
LG,유강남,1992-07-15,04-27,@삼성,W 8:0,5,C,1,3,1,1,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0.267,0.34,0.478,0.818,13,0.45,0.62,0.11
LG,유강남,1992-07-15,04-28,@삼성,W 2:1,5,C,1,4,1,2,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0.277,0.34600000000000003,0.521,0.867,13,1.09,1.2,0.403
LG,유강남,1992-07-15,04-30,KT,W 10:9,5,C,1,6,1,1,0,0,1,4,1,0,0,0,0,0,0,2,0,0,0.27,0.336,0.53,0.866,38,1.14,-1.71,-0.09
LG,유강남,1992-07-15,05-01,KT,W 3:2,5,C,1,4,1,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0.269,0.333,0.529,0.862,19,0.85,-0.61,-0.043
LG,유강남,1992-07-15,05-02,KT,W 5:4,8,PH,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.262,0.331,0.514,0.845,15,1.19,-0.29,-0.044
LG,유강남,1992-07-15,05-03,@두산,L 2:7,5,C,1,3,1,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0.273,0.344,0.518,0.862,16,0.77,0.13,-0.021
LG,유강남,1992-07-15,05-04,@두산,L 2:3,5,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.333,0.5,0.833,11,1.13,-0.94,-0.12
LG,유강남,1992-07-15,05-05,@두산,L 2:11,5,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.326,0.487,0.813,17,0.54,-1.18,-0.042
LG,유강남,1992-07-15,05-07,@키움,W 12:10,5,C,1,5,1,3,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0.27,0.336,0.4920000000000001,0.828,12,1.32,1.75,0.151
LG,유강남,1992-07-15,05-08,@키움,L 0:6,5,C,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.278,0.34,0.4920000000000001,0.8320000000000001,11,0.68,0.45,0.006999999999999999
LG,유강남,1992-07-15,05-09,@키움,L 1:2,5,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.269,0.331,0.477,0.8079999999999999,14,1.5,-1.03,-0.115
LG,유강남,1992-07-15,05-10,한화,L 2:5,5,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.261,0.322,0.463,0.785,12,0.59,0.49,0.051
LG,유강남,1992-07-15,05-11,한화,W 6:4,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.322,0.463,0.785,0,0.0,0.0,0.0
LG,유강남,1992-07-15,05-12,한화,W 2:0,8,C,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.261,0.32,0.457,0.777,15,0.63,-0.58,-0.025
LG,유강남,1992-07-15,05-14,@롯데,L 0:4,6,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.255,0.314,0.447,0.7609999999999999,10,0.42,-0.49,-0.032
LG,유강남,1992-07-15,05-15,@롯데,L 4:8,8,C,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.247,0.304,0.4320000000000001,0.736,25,1.69,-3.1,-0.223
LG,유강남,1992-07-15,05-16,@롯데,W 3:2,8,C,1,3,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0.248,0.303,0.43,0.733,18,1.57,-0.34,0.002
LG,유강남,1992-07-15,05-17,NC,L 2:13,8,C,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.253,0.307,0.433,0.741,3,0.0,0.29,0.0
LG,유강남,1992-07-15,05-18,NC,L 3:9,8,C,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.255,0.308,0.431,0.7390000000000001,11,1.34,0.83,0.091
